iid,gender,wave,round,partner,pid,match,int_corr,samerace,age_o,race_o,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,race,imprace,imprelig,originally_from,zipcode,income,goal,date,career,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1
11,1,1,10,3,3,0,-0.24,1,25,2,0,7,9,10,7,8,9,8,7,1,27,Finance,2,7,3,Argentina,0,,1,5,"Academia, Research, Banking, Life",8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3,35,20,20,20,0,5
11,1,1,10,4,4,0,-0.18,1,23,2,0,4,10,8,5,8,7,6,7,2,27,Finance,2,7,3,Argentina,0,,1,5,"Academia, Research, Banking, Life",8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3,35,20,20,20,0,5
11,1,1,10,5,5,0,-0.43,1,21,2,0,5,8,8,2,2,2,7,5,2,27,Finance,2,7,3,Argentina,0,,1,5,"Academia, Research, Banking, Life",8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3,35,20,20,20,0,5
11,1,1,10,6,6,0,0.33,0,23,4,1,6,9,7,6,7,6,6,6,2,27,Finance,2,7,3,Argentina,0,,1,5,"Academia, Research, Banking, Life",8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3,35,20,20,20,0,5
11,1,1,10,7,7,0,0.19,0,22,4,0,4,8,8,5,7,4,7,4,2,27,Finance,2,7,3,Argentina,0,,1,5,"Academia, Research, Banking, Life",8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3,35,20,20,20,0,5
11,1,1,10,8,8,0,-0.03,1,25,2,1,5,8,7,4,7,5,4,5,2,27,Finance,2,7,3,Argentina,0,,1,5,"Academia, Research, Banking, Life",8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3,35,20,20,20,0,5
11,1,1,10,9,9,0,0.19,0,26,6,1,8,10,9,8,7,6,5,5,2,27,Finance,2,7,3,Argentina,0,,1,5,"Academia, Research, Banking, Life",8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3,35,20,20,20,0,5
11,1,1,10,10,10,0,0.3,1,26,2,0,6,10,10,6,6,,6,3,2,27,Finance,2,7,3,Argentina,0,,1,5,"Academia, Research, Banking, Life",8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3,35,20,20,20,0,5
12,1,1,10,1,1,0,0.54,0,21,4,1,7,8,7,8,5,6,7,5,1,22,Law,2,1,1,England,14850,29237,1,1,Corporate Lawyer,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,20,60,0,0,40,0,0
12,1,1,10,2,2,0,0.18,1,24,2,0,8,5,6,6,9,6,7,3,2,22,Law,2,1,1,England,14850,29237,1,1,Corporate Lawyer,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,20,60,0,0,40,0,0
12,1,1,10,3,3,0,-0.14,1,25,2,0,9,7,9,8,9,7,8,7,2,22,Law,2,1,1,England,14850,29237,1,1,Corporate Lawyer,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,20,60,0,0,40,0,0
12,1,1,10,4,4,0,-0.18,1,23,2,0,8,7,8,10,7,8,8,1,1,22,Law,2,1,1,England,14850,29237,1,1,Corporate Lawyer,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,20,60,0,0,40,0,0
12,1,1,10,5,5,0,0,1,21,2,0,8,6,6,5,5,5,6,4,1,22,Law,2,1,1,England,14850,29237,1,1,Corporate Lawyer,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,20,60,0,0,40,0,0
12,1,1,10,6,6,0,0.37,0,23,4,1,6,9,9,6,8,2,7,6,2,22,Law,2,1,1,England,14850,29237,1,1,Corporate Lawyer,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,20,60,0,0,40,0,0
12,1,1,10,7,7,0,0.21,0,22,4,0,6,6,8,4,9,4,7,3,1,22,Law,2,1,1,England,14850,29237,1,1,Corporate Lawyer,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,20,60,0,0,40,0,0
12,1,1,10,8,8,1,-0.11,1,25,2,1,8,7,7,9,6,7,8,7,2,22,Law,2,1,1,England,14850,29237,1,1,Corporate Lawyer,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,20,60,0,0,40,0,0
12,1,1,10,9,9,1,0.03,0,26,6,1,10,10,10,10,10,10,10,5,2,22,Law,2,1,1,England,14850,29237,1,1,Corporate Lawyer,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,20,60,0,0,40,0,0
12,1,1,10,10,10,0,0.65,1,26,2,0,1,1,1,1,1,,1,1,1,22,Law,2,1,1,England,14850,29237,1,1,Corporate Lawyer,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,20,60,0,0,40,0,0
13,1,1,10,1,1,1,0.16,1,21,4,1,5,8,9,8,5,7,7,,1,22,Law,4,3,5,Southern California,92821,,2,7,Lawyer,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,4,19,18,19,18,14,12
13,1,1,10,2,2,0,0.1,0,24,2,0,5,8,9,6,3,4,6,7,2,22,Law,4,3,5,Southern California,92821,,2,7,Lawyer,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,4,19,18,19,18,14,12
13,1,1,10,4,4,0,0.05,0,23,2,0,4,7,8,8,6,7,4,1,2,22,Law,4,3,5,Southern California,92821,,2,7,Lawyer,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,4,19,18,19,18,14,12
13,1,1,10,5,5,0,-0.17,0,21,2,0,4,6,8,8,6,5,6,5,1,22,Law,4,3,5,Southern California,92821,,2,7,Lawyer,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,4,19,18,19,18,14,12
13,1,1,10,6,6,0,-0.51,1,23,4,0,4,7,9,4,3,2,6,2,1,22,Law,4,3,5,Southern California,92821,,2,7,Lawyer,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,4,19,18,19,18,14,12
13,1,1,10,7,7,0,0.52,1,22,4,0,3,6,8,7,8,8,7,8,1,22,Law,4,3,5,Southern California,92821,,2,7,Lawyer,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,4,19,18,19,18,14,12
13,1,1,10,8,8,1,0.42,0,25,2,1,5,8,8,6,7,7,5,5,2,22,Law,4,3,5,Southern California,92821,,2,7,Lawyer,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,4,19,18,19,18,14,12
13,1,1,10,9,9,1,0.68,0,26,6,1,5,10,10,6,6,6,8,5,2,22,Law,4,3,5,Southern California,92821,,2,7,Lawyer,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,4,19,18,19,18,14,12
13,1,1,10,10,10,1,-0.15,0,26,2,1,6,10,10,10,6,,7,6,2,22,Law,4,3,5,Southern California,92821,,2,7,Lawyer,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,4,19,18,19,18,14,12
14,1,1,10,1,1,1,0.61,0,21,4,1,7,6,8,7,6,8,7,6,2,23,Law,2,1,1,"Cincinnati, Ohio",45243,56580,2,4,Corporate attorney,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,15,30,5,15,40,5,5
14,1,1,10,2,2,1,-0.21,1,24,2,1,7,9,7,6,5,7,7,8,2,23,Law,2,1,1,"Cincinnati, Ohio",45243,56580,2,4,Corporate attorney,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,15,30,5,15,40,5,5
14,1,1,10,3,3,0,-0.04,1,25,2,0,9,7,9,7,9,7,8,7,2,23,Law,2,1,1,"Cincinnati, Ohio",45243,56580,2,4,Corporate attorney,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,15,30,5,15,40,5,5
14,1,1,10,4,4,1,-0.18,1,23,2,1,8,10,7,10,7,10,8,10,1,23,Law,2,1,1,"Cincinnati, Ohio",45243,56580,2,4,Corporate attorney,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,15,30,5,15,40,5,5
14,1,1,10,5,5,1,0.08,1,21,2,1,8,5,5,7,7,9,8,2,1,23,Law,2,1,1,"Cincinnati, Ohio",45243,56580,2,4,Corporate attorney,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,15,30,5,15,40,5,5
14,1,1,10,6,6,1,0.12,0,23,4,1,8,6,7,8,2,8,9,4,2,23,Law,2,1,1,"Cincinnati, Ohio",45243,56580,2,4,Corporate attorney,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,15,30,5,15,40,5,5
14,1,1,10,7,7,1,-0.46,0,22,4,1,7,8,8,7,7,6,8,6,1,23,Law,2,1,1,"Cincinnati, Ohio",45243,56580,2,4,Corporate attorney,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,15,30,5,15,40,5,5
14,1,1,10,8,8,1,-0.4,1,25,2,1,8,6,5,6,6,5,5,6,2,23,Law,2,1,1,"Cincinnati, Ohio",45243,56580,2,4,Corporate attorney,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,15,30,5,15,40,5,5
14,1,1,10,9,9,1,-0.26,0,26,6,1,10,9,8,8,7,7,7,5,2,23,Law,2,1,1,"Cincinnati, Ohio",45243,56580,2,4,Corporate attorney,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,15,30,5,15,40,5,5
14,1,1,10,10,10,0,0.17,1,26,2,0,10,10,10,10,10,,10,1,1,23,Law,2,1,1,"Cincinnati, Ohio",45243,56580,2,4,Corporate attorney,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,15,30,5,15,40,5,5
15,1,1,10,1,1,1,0.21,0,21,4,1,5,6,7,7,6,6,6,6,2,24,Law,3,3,1,Miami,33183,36782,1,4,Lawyer,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,9,30,10,20,10,10,20
15,1,1,10,2,2,0,0.32,0,24,2,0,6,8,7,9,7,8,8,6,1,24,Law,3,3,1,Miami,33183,36782,1,4,Lawyer,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,9,30,10,20,10,10,20
15,1,1,10,3,3,0,-0.14,0,25,2,0,9,10,10,10,10,10,9,,2,24,Law,3,3,1,Miami,33183,36782,1,4,Lawyer,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,9,30,10,20,10,10,20
15,1,1,10,4,4,0,0.21,0,23,2,0,6,9,8,9,8,9,7,7,2,24,Law,3,3,1,Miami,33183,36782,1,4,Lawyer,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,9,30,10,20,10,10,20
15,1,1,10,5,5,0,-0.16,0,21,2,0,6,7,7,5,4,8,7,4,2,24,Law,3,3,1,Miami,33183,36782,1,4,Lawyer,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,9,30,10,20,10,10,20
15,1,1,10,6,6,0,0.35,0,23,4,0,5,4,8,8,4,2,4,3,1,24,Law,3,3,1,Miami,33183,36782,1,4,Lawyer,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,9,30,10,20,10,10,20
15,1,1,10,7,7,0,-0.27,0,22,4,0,4,7,7,4,8,5,5,6,1,24,Law,3,3,1,Miami,33183,36782,1,4,Lawyer,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,9,30,10,20,10,10,20
15,1,1,10,8,8,1,-0.23,0,25,2,1,6,8,8,5,6,7,6,5,2,24,Law,3,3,1,Miami,33183,36782,1,4,Lawyer,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,9,30,10,20,10,10,20
19,1,1,10,6,6,1,0.46,0,23,4,1,7,6,8,8,6,9,9,6,2,28,money,2,1,1,california,2467,,4,1,ceo,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,10,20,50,0,25,10,0,15
15,1,1,10,9,9,1,-0.01,0,26,6,1,5,10,8,8,5,5,5,5,2,24,Law,3,3,1,Miami,33183,36782,1,4,Lawyer,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,9,30,10,20,10,10,20
15,1,1,10,10,10,0,0.24,0,26,2,0,5,7,7,7,7,,6,1,2,24,Law,3,3,1,Miami,33183,36782,1,4,Lawyer,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,9,30,10,20,10,10,20
16,1,1,10,1,1,0,0.25,0,21,4,0,4,9,7,4,6,4,6,5,2,25,Business,2,9,2,Milan - Italy,26900,,1,5,research/financial industry,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,10,50,0,30,10,0,10
16,1,1,10,2,2,0,0.73,1,24,2,0,8,7,8,3,6,2,6,5,2,25,Business,2,9,2,Milan - Italy,26900,,1,5,research/financial industry,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,10,50,0,30,10,0,10
16,1,1,10,3,3,0,-0.3,1,25,2,0,8,10,10,7,9,9,8,,2,25,Business,2,9,2,Milan - Italy,26900,,1,5,research/financial industry,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,10,50,0,30,10,0,10
16,1,1,10,4,4,0,0.37,1,23,2,0,5,10,8,4,8,2,4,3,2,25,Business,2,9,2,Milan - Italy,26900,,1,5,research/financial industry,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,10,50,0,30,10,0,10
16,1,1,10,5,5,0,0.06,1,21,2,1,5,6,7,5,7,8,7,3,2,25,Business,2,9,2,Milan - Italy,26900,,1,5,research/financial industry,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,10,50,0,30,10,0,10
16,1,1,10,6,6,0,0.19,0,23,4,0,3,7,6,1,1,1,2,2,2,25,Business,2,9,2,Milan - Italy,26900,,1,5,research/financial industry,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,10,50,0,30,10,0,10
16,1,1,10,7,7,0,0.59,0,22,4,0,4,8,7,4,5,4,5,5,2,25,Business,2,9,2,Milan - Italy,26900,,1,5,research/financial industry,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,10,50,0,30,10,0,10
16,1,1,10,8,8,1,0.28,1,25,2,1,6,8,8,5,6,7,6,5,2,25,Business,2,9,2,Milan - Italy,26900,,1,5,research/financial industry,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,10,50,0,30,10,0,10
16,1,1,10,9,9,1,0.42,0,26,6,1,8,9,9,7,6,5,6,5,2,25,Business,2,9,2,Milan - Italy,26900,,1,5,research/financial industry,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,10,50,0,30,10,0,10
16,1,1,10,10,10,0,0.15,1,26,2,0,5,10,6,4,6,,6,1,2,25,Business,2,9,2,Milan - Italy,26900,,1,5,research/financial industry,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,10,50,0,30,10,0,10
17,1,1,10,1,1,0,0.34,0,21,4,1,7,6,7,4,6,7,6,5,2,30,political science,2,1,1,"Georgia, USA",30677,38548,3,3,academics or journalism,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4,2,35,15,25,10,5,10
17,1,1,10,2,2,0,0.6,1,24,2,1,7,5,9,6,7,9,8,7,2,30,political science,2,1,1,"Georgia, USA",30677,38548,3,3,academics or journalism,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4,2,35,15,25,10,5,10
17,1,1,10,3,3,0,-0.26,1,25,2,0,8,9,10,7,7,9,8,7,2,30,political science,2,1,1,"Georgia, USA",30677,38548,3,3,academics or journalism,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4,2,35,15,25,10,5,10
17,1,1,10,4,4,0,0.35,1,23,2,0,7,10,10,7,10,5,5,1,2,30,political science,2,1,1,"Georgia, USA",30677,38548,3,3,academics or journalism,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4,2,35,15,25,10,5,10
17,1,1,10,5,5,0,-0.05,1,21,2,1,6,6,8,5,5,6,6,3,2,30,political science,2,1,1,"Georgia, USA",30677,38548,3,3,academics or journalism,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4,2,35,15,25,10,5,10
17,1,1,10,6,6,0,0.47,0,23,4,1,8,8,8,8,3,4,8,7,2,30,political science,2,1,1,"Georgia, USA",30677,38548,3,3,academics or journalism,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4,2,35,15,25,10,5,10
17,1,1,10,7,7,0,0.31,0,22,4,1,7,7,8,7,7,7,8,7,2,30,political science,2,1,1,"Georgia, USA",30677,38548,3,3,academics or journalism,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4,2,35,15,25,10,5,10
17,1,1,10,8,8,0,0.05,1,25,2,1,6,7,8,5,7,7,6,6,2,30,political science,2,1,1,"Georgia, USA",30677,38548,3,3,academics or journalism,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4,2,35,15,25,10,5,10
17,1,1,10,9,9,1,0.21,0,26,6,1,6,8,9,6,6,6,7,5,2,30,political science,2,1,1,"Georgia, USA",30677,38548,3,3,academics or journalism,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4,2,35,15,25,10,5,10
17,1,1,10,10,10,0,0.41,1,26,2,1,5,10,8,6,9,,7,1,2,30,political science,2,1,1,"Georgia, USA",30677,38548,3,3,academics or journalism,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4,2,35,15,25,10,5,10
18,1,1,10,1,1,0,0.5,0,21,4,0,4,9,7,6,5,6,6,7,,27,Business,2,8,8,New York,10028,52010,1,6,Financial Services,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,5,2,33.33,11.11,11.11,11.11,11.11,22.22
18,1,1,10,2,2,0,0.07,1,24,2,0,5,8,7,5,9,5,5,6,2,27,Business,2,8,8,New York,10028,52010,1,6,Financial Services,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,5,2,33.33,11.11,11.11,11.11,11.11,22.22
18,1,1,10,3,3,0,0.29,1,25,2,0,7,9,9,8,9,7,8,7,2,27,Business,2,8,8,New York,10028,52010,1,6,Financial Services,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,5,2,33.33,11.11,11.11,11.11,11.11,22.22
18,1,1,10,4,4,0,0.15,1,23,2,0,5,9,9,5,9,7,6,6,2,27,Business,2,8,8,New York,10028,52010,1,6,Financial Services,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,5,2,33.33,11.11,11.11,11.11,11.11,22.22
18,1,1,10,5,5,0,0.07,1,21,2,1,5,5,7,6,7,5,6,4,2,27,Business,2,8,8,New York,10028,52010,1,6,Financial Services,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,5,2,33.33,11.11,11.11,11.11,11.11,22.22
18,1,1,10,6,6,0,0.03,0,23,4,0,4,8,9,2,8,3,5,5,2,27,Business,2,8,8,New York,10028,52010,1,6,Financial Services,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,5,2,33.33,11.11,11.11,11.11,11.11,22.22
18,1,1,10,7,7,0,0.08,0,22,4,0,5,7,8,5,9,5,5,7,2,27,Business,2,8,8,New York,10028,52010,1,6,Financial Services,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,5,2,33.33,11.11,11.11,11.11,11.11,22.22
18,1,1,10,8,8,1,0.17,1,25,2,1,5,6,7,4,5,6,5,4,2,27,Business,2,8,8,New York,10028,52010,1,6,Financial Services,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,5,2,33.33,11.11,11.11,11.11,11.11,22.22
18,1,1,10,9,9,0,0.1,0,26,6,1,6,7,8,7,9,6,7,5,2,27,Business,2,8,8,New York,10028,52010,1,6,Financial Services,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,5,2,33.33,11.11,11.11,11.11,11.11,22.22
18,1,1,10,10,10,0,0.07,1,26,2,0,5,6,6,4,5,,5,5,2,27,Business,2,8,8,New York,10028,52010,1,6,Financial Services,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,5,2,33.33,11.11,11.11,11.11,11.11,22.22
19,1,1,10,1,1,1,0.28,0,21,4,1,7,6,8,9,8,8,7,7,2,28,money,2,1,1,california,2467,,4,1,ceo,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,10,20,50,0,25,10,0,15
19,1,1,10,2,2,1,0.11,1,24,2,1,7,6,8,9,4,5,5,6,2,28,money,2,1,1,california,2467,,4,1,ceo,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,10,20,50,0,25,10,0,15
19,1,1,10,3,3,0,-0.15,1,25,2,0,9,9,9,9,9,9,9,7,2,28,money,2,1,1,california,2467,,4,1,ceo,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,10,20,50,0,25,10,0,15
19,1,1,10,4,4,1,-0.47,1,23,2,1,9,8,10,10,7,8,8,8,2,28,money,2,1,1,california,2467,,4,1,ceo,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,10,20,50,0,25,10,0,15
19,1,1,10,5,5,1,-0.13,1,21,2,1,7,5,7,8,7,9,9,4,2,28,money,2,1,1,california,2467,,4,1,ceo,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,10,20,50,0,25,10,0,15
340,1,13,10,4,325,0,,0,30,3,1,7,5,6,4,5,5,5,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1,1,10,7,7,1,-0.34,0,22,4,1,6,6,8,8,8,6,6,6,2,28,money,2,1,1,california,2467,,4,1,ceo,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,10,20,50,0,25,10,0,15
19,1,1,10,8,8,1,-0.47,1,25,2,1,8,8,5,9,8,9,7,10,2,28,money,2,1,1,california,2467,,4,1,ceo,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,10,20,50,0,25,10,0,15
19,1,1,10,9,9,1,-0.35,0,26,6,1,8,5,5,6,5,5,7,6,2,28,money,2,1,1,california,2467,,4,1,ceo,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,10,20,50,0,25,10,0,15
19,1,1,10,10,10,1,0.49,1,26,2,1,9,9,9,9,9,9,9,9,2,28,money,2,1,1,california,2467,,4,1,ceo,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,10,20,50,0,25,10,0,15
20,1,1,10,1,1,0,-0.36,0,21,4,1,5,6,6,8,10,8,6,6,2,24,Finance,2,1,1,Washington DC,3031,,1,1,CEO,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,6,19,100,0,0,0,0,0
20,1,1,10,2,2,0,0.39,1,24,2,1,6,7,8,7,9,8,8,7,2,24,Finance,2,1,1,Washington DC,3031,,1,1,CEO,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,6,19,100,0,0,0,0,0
20,1,1,10,3,3,0,-0.47,1,25,2,0,8,7,9,7,9,7,8,7,2,24,Finance,2,1,1,Washington DC,3031,,1,1,CEO,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,6,19,100,0,0,0,0,0
20,1,1,10,4,4,0,-0.19,1,23,2,1,8,9,10,10,8,8,10,8,2,24,Finance,2,1,1,Washington DC,3031,,1,1,CEO,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,6,19,100,0,0,0,0,0
20,1,1,10,5,5,0,-0.06,1,21,2,1,9,6,7,9,6,5,10,3,2,24,Finance,2,1,1,Washington DC,3031,,1,1,CEO,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,6,19,100,0,0,0,0,0
20,1,1,10,6,6,0,0.43,0,23,4,1,8,9,9,9,10,7,9,8,2,24,Finance,2,1,1,Washington DC,3031,,1,1,CEO,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,6,19,100,0,0,0,0,0
20,1,1,10,7,7,0,-0.16,0,22,4,1,8,6,7,7,8,6,7,5,2,24,Finance,2,1,1,Washington DC,3031,,1,1,CEO,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,6,19,100,0,0,0,0,0
20,1,1,10,8,8,1,-0.21,1,25,2,1,7,6,8,7,9,8,8,7,2,24,Finance,2,1,1,Washington DC,3031,,1,1,CEO,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,6,19,100,0,0,0,0,0
20,1,1,10,9,9,0,-0.23,0,26,6,1,7,8,7,8,7,8,8,5,2,24,Finance,2,1,1,Washington DC,3031,,1,1,CEO,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,6,19,100,0,0,0,0,0
20,1,1,10,10,10,0,0.08,1,26,2,1,9,9,8,10,8,8,9,10,2,24,Finance,2,1,1,Washington DC,3031,,1,1,CEO,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,6,19,100,0,0,0,0,0
21,0,2,16,1,40,0,-0.23,1,25,4,0,3,10,10,6,4,7,4,1,2,21,Operations Research,4,8,10,New Jersey,7661,,6,7,Undecided,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,0,12,18,20,16,16,18
21,0,2,16,2,41,0,-0.3,1,30,4,0,5,5,5,5,5,,5,,2,21,Operations Research,4,8,10,New Jersey,7661,,6,7,Undecided,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,0,12,18,20,16,16,18
21,0,2,16,3,42,0,0.46,1,23,4,0,3,10,9,5,9,2,6,7,2,21,Operations Research,4,8,10,New Jersey,7661,,6,7,Undecided,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,0,12,18,20,16,16,18
21,0,2,16,4,43,0,0.43,0,24,2,0,4,5,6,4,6,2,5,2,2,21,Operations Research,4,8,10,New Jersey,7661,,6,7,Undecided,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,0,12,18,20,16,16,18
21,0,2,16,5,44,0,-0.4,0,24,2,1,6,7,8,6,7,7,8,8,2,21,Operations Research,4,8,10,New Jersey,7661,,6,7,Undecided,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,0,12,18,20,16,16,18
21,0,2,16,6,45,0,0.01,0,28,2,1,7,8,8,7,9,6,7,7,2,21,Operations Research,4,8,10,New Jersey,7661,,6,7,Undecided,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,0,12,18,20,16,16,18
21,0,2,16,7,46,0,0.22,0,26,2,0,6,7,10,8,9,8,8,6,2,21,Operations Research,4,8,10,New Jersey,7661,,6,7,Undecided,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,0,12,18,20,16,16,18
21,0,2,16,8,47,0,-0.06,0,30,2,1,9,5,6,5,5,7,5,6,2,21,Operations Research,4,8,10,New Jersey,7661,,6,7,Undecided,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,0,12,18,20,16,16,18
21,0,2,16,9,48,0,-0.08,0,22,2,0,3,8,5,5,8,3,4,2,2,21,Operations Research,4,8,10,New Jersey,7661,,6,7,Undecided,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,0,12,18,20,16,16,18
